,tweet,label
5504,"Muslimah HTI Diajak Rapat, DKI Skors Pegawai Pembuat Undangan http://bit.ly/2WBCcE5",non_gempatsunami
5505,"#Gempa Mag:5.0, 12-Apr-19 22:08:30 WIB, Lok:1.90 LS,122.57 BT (83 km BaratDaya BANGGAIKEP-SULTENG), Kedlmn:10 Km, tdk berpotensi tsunami #BMKG pic.twitter.com/yCivyKM0dM",gempatsunami
5506,"Gempa berkekuatan 4,3 skala richter (SR) terjadi di Aceh Tengah, Aceh. Tak ada peringatan potensi tsunami akibat gempa tersebut.  http://bit.ly/2Em48qO",gempatsunami
5507,"Maluku Diguncang Gempa 5,2 Skala Richter, Tak Berpotensi Tsunami  http://dlvr.it/NhZVrs",gempatsunami
5508,"Toyota Avanza Dominasi Penjualan TAM Mei 2019, Tapi... https://otomotif.tempo.co/read/1214008/toyota-avanza-dominasi-penjualan-tam-mei-2019-tapi?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …",non_gempatsunami
5509,"Mudik H-5, Jumlah Penumpang Semua Moda Transportasi Merosot https://bisnis.tempo.co/read/1211163/mudik-h-5-jumlah-penumpang-semua-moda-transportasi-merosot?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …",non_gempatsunami
5510,"#Gempa Mag:5.5, 23-Aug-18 10:44:04 WIB, Lok:6.51 LS,103.44 BT (156 km BaratDaya PESISIRBARAT-LAMPUNG), Kedalaman:10 Km, tidak berpotensi tsunami #BMKG",gempatsunami
5511,Kominfo sedang mengkaji kemungkinan untuk mengatur izin VPN setelah jamak digunakan saat pembatasan akses media sosial pada Mei 2019. http://bit.ly/2I8mITQ,non_gempatsunami
5512,"Gempa Guncang Bima dan Waingapu, Tidak Berpotensi Tsunami  http://dlvr.it/PyQJ5C",gempatsunami
5513,"Ada Isu Gempa Besar & Tsunami, Warga Manado Tetap Tenang  http://de.tk/UBaYT",gempatsunami
5514,Seragam Perang Anyar Real Madrid Memiliki Nuansa Emas http://bit.ly/2MyVIB6,non_gempatsunami
5515,Dewan Pers Pertemukan Tim Mawar dan Tempo Selasa Pekan Depan http://bit.ly/2Rg7YWa,non_gempatsunami
5516,"Permentan No. 01/2019, Lindungi Petani dari Pupuk Organik Bermutu https://bisnis.tempo.co/read/1213444/permentan-no-012019-lindungi-petani-dari-pupuk-organik-bermutu?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …",non_gempatsunami
5517,Rencana relokasi jemaah Ahmadiyah dikarenakan melihat kondisi masyarakat yang masih belum menerima keberadaan jemaah Ahmadiyah di Desa Greneng. http://dlvr.it/R6j6y4,non_gempatsunami
5518,"Berdasarkan hasil real count KPU yang diakses pada 22 Mei 2019 pukul 08:45, dengan data yang masuk sebanyak sekitar 93,39%, Tirto mencoba menelaah pola pergeseran suara Jokowi dan Prabowo pada 2019 dibanding 2014. #PeriksaData  https://tirto.id/dYLD  pic.twitter.com/lABbAe5PA1",non_gempatsunami
5519,"Menhub Budi Karya Sumadi memprediksi puncak arus mudik lebaran 2019 jatuh pada Jumat, 31 Mei 2019. http://bit.ly/2HGlMGe",non_gempatsunami
5520,Seorang saksi di lokasi menyebut perampokan itu berlangsung singkat. Aksi para pelaku hanya dalam hitungan detik. https://news.detik.com/berita/d-4587466/warga-sebut-aksi-perampokan-6-kg-emas-di-tangerang-tak-sampai-semenit?utm_term=echoboxauto&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikcom&utm_source=Twitter#Echobox=1560599147 …,non_gempatsunami
5521,"PSI: ""Jadi provokasi-provokasi yang dilakukan oleh Pak Prabowo dan Pak Sandi di dalam upaya menggerakan massa, (telah) mengambil korban anak-anak juga."" http://bit.ly/2YSBqDZ",non_gempatsunami
5522,"Gempa 6,6 SR Guncang Sumba Barat Daya, Tidak Berpotensi Tsunami  http://detik.id/VIsAwt",gempatsunami
5523,"#Gempa Mag:5.1, 26-Aug-18 10:53:33 WIB, Lok:7.59 LS,117.30 BT (118 km BaratLaut SUMBAWA-NTB), Kedalaman:10 Km, tidak berpotensi tsunami #BMKG",gempatsunami
5524,"#Foto Sejumlah nelayan ikut serta dalam kompetisi perahu layar yang diadakan di Pantai Waru Doyong, Banyuwangi. Penasaran? Yuk, kita lihat foto-fotonya. #banyuwangi #perahulayar https://news.detik.com/foto-news/d-4589158/melihat-lagi-keseruan-kompetisi-perahu-layar-di-banyuwangi?utm_content=detikcom&utm_term=echobox&utm_medium=oa&utm_campaign=detikcomsocmed&utm_source=Twitter#Echobox=1560763067 …",non_gempatsunami
5525,Cerita Posisi Ma'ruf Amin di Bank Syariah Mandiri dan BNI Syariah https://pilpres.tempo.co/read/1213667/cerita-posisi-maruf-amin-di-bank-syariah-mandiri-dan-bni-syariah?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …,non_gempatsunami
5526,"Mau Nikah, Pelaku Ancam Bunuh Jokowi Mohon Penangguhan Penahanan http://bit.ly/2F3UhVr",non_gempatsunami
5527,"#Gempa Mag:5.3, 19-Apr-19 04:52:13 WIB, Lok:7.61 LU,94.55 BT (208 km BaratLaut KOTA-SABANG-ACEH), Kedalaman:10 Km, tidak berpotensi tsunami #BMKG",gempatsunami
5528,Amerika Kurangi Partisipasi Turki Dalam Program Pesawat F-35 http://bit.ly/2F45qWi,non_gempatsunami
5529,Tak Ada Mudik ke Madura http://bit.ly/2K3yUrn,non_gempatsunami
5530,Menteri Keuangan Sri Mulyani Indrawati menerima hasil pemeriksaan BPK  http://bit.ly/2KbRxtb,non_gempatsunami
5531,Diego Maradona is to leave his job as coach of Mexican side Dorados de Sinalao on the advice of his doctor. http://bit.ly/2KQm5A7,non_gempatsunami
5532,"Gempa 7,8 SR Guncang Jepang, Tak Ada Korban ataupun Tsunami  http://kom.ps/AFs8MI",gempatsunami
5533,5 Ribu Korban Gempa dan Tsunami di Sulteng Mengungsi ke Balikpapan  http://dlvr.it/Qmkyyr,gempatsunami
5534,"Gempa 7,5 Skala Richter, Ada Peringatan Tsunami di Pasifik  http://bit.ly/1HY3bL7",gempatsunami
5535,"2 Gempa Lagi di Papua, Tak Ada Tsunami   http://bit.ly/9V51jV",gempatsunami
5536,"Gempa 6,4 SR Goyang Pidie Jaya Aceh, Tidak Potensi Tsunami  http://dlvr.it/MqQPhw  pic.twitter.com/y7zKIpetl1",gempatsunami
5537,"Belum Penuhi Syarat, Ekspor Timah Swasta di Babel Terhenti https://bisnis.tempo.co/read/1214065/belum-penuhi-syarat-ekspor-timah-swasta-di-babel-terhenti?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …",non_gempatsunami
5538,Gempa ini tidak berpotensi tsunami.  https://kumparan.com/@kumparannews/gempa-5-2-m-guncang-pulau-morotai-maluku-utara-1547835031193703122?utm_source=Twitter&utm_campaign=int&utm_medium=post …,gempatsunami
5539,Amerika dan Sekutu Salahkan Iran atas Serangan Dua Kapal Tanker http://bit.ly/2XGG2gw,non_gempatsunami
5540,Sandiaga: Prabowo Transit di Dubai dan Cek Kesehatan di Eropa https://pilpres.tempo.co/read/1210600/sandiaga-prabowo-transit-di-dubai-dan-cek-kesehatan-di-eropa?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …,non_gempatsunami
5541,"Gempa 7,5 SR di Aceh Berpotensi Tsunami, Berpusat di Kepulauan India  http://de.tk/uJu49",gempatsunami
5542,PBB menyerukan pencarian fakta dan pelaku serangan dua kapal tanker di Teluk Oman. https://kumparan.com/@kumparannews/pbb-serukan-penyelidikan-independen-soal-serangan-tanker-di-teluk-oman-1rHMub27oTG?utm_medium=post&utm_source=Twitter&utm_campaign=int …,non_gempatsunami
5543,"Gempa Ekuador 17 April 2016 Kekuatan 7,6 SR Tidak Berpotensi Tsunami di Wilayah Indonesia  http://www.bmkg.go.id/BMKG_Pusat/Sestama/Humas/GEMPABUMI_EKUADOR_TANGGAL_17_APRIL_2016_KEKUATAN_7,6_SR_TIDAK_BERPOTENSI_TSUNAMI_DI_WILAYAH_INDONESIA.bmkg … pic.twitter.com/YPn3nlid2D",gempatsunami
5544,Badan Nasional Penanggulangan Bencana mencatat data sementara korban meninggal akibat gempa serta tsunami di Palu dan Donggala mencapai 832 jiwa.  🥀  https://tirto.id/c3Ku,gempatsunami
5545,Menteri Kelautan dan Perikanan Susi Pudjiastuti mengucapkan terima kasih kepada BPK berkenan langsung mengunjungi KKP dan membawa berita baik. http://bit.ly/2wPY0kW,non_gempatsunami
5546,"Dilansir dari  http://CNN.com , perusahaan yang hengkang dari China bisa mempertimbangkan pemindahan produksi ke negara-negara Asia Tenggara seperti Vietnam dan Thailand https://finance.detik.com/industri/d-4588196/setop-produksi-di-china-nintendo-bidik-asia-tenggara?utm_term=echoboxauto&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikcom&utm_source=Twitter#Echobox=1560714615 …",non_gempatsunami
5547,Ketatnya Persaingan Supercar Lamborghini dan Bugatti https://otomotif.tempo.co/read/1212385/ketatnya-persaingan-supercar-lamborghini-dan-bugatti?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …,non_gempatsunami
5548,"Gempa 5,8 Cianjur Berpusat di Darat, Tak Berpotensi Tsunami  http://de.tk/ScGo0",gempatsunami
5549,"#Gempa Mag:5.1, 30-Mar-18 14:01:12 WIB, Lok:3.13 LS,131.00 BT (91 km TimurLaut SERAMBAGIANTIMUR-MALUKU), Kedlmn:12 Km, tdk berpotensi tsunami #BMKG pic.twitter.com/fJkS829LJb",gempatsunami
5550,"Cegah Kepadatan Arus Balik, Kemenhub: Jangan Lama-Lama Manfaatkan Rest Area https://bisnis.tempo.co/read/1212944/cegah-kepadatan-arus-balik-kemenhub-jangan-lama-lama-manfaatkan-rest-area?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …",non_gempatsunami
5551,Artis komedi Agung Hercules dikabarkan sedang sakit. Kepalanya kini plontos dan tubuhnya tampak lebih kurus dari biasanya. http://dlvr.it/R6j2YH,non_gempatsunami
5552,"Menteri Keuangan Sri Mulyani mengatakan saat ini seluruh negara kesulitan menarik pajak perusahaan digital, seperti Google dan Netflix. http://bit.ly/2WA3b7P",non_gempatsunami
5553,BNPB: Kecil Kemungkinan Terjadi Tsunami Pasca Gempa Mentawai  http://de.tk/6Kcc52  pic.twitter.com/aj5dv1ea6r,gempatsunami
5554,"""Saat itu saya terjebak di kerumunan massa yang berkumpul di Otista, dan menjadi sasaran mereka."" https://metro.tempo.co/read/1210557/cerita-wakapolsek-jatinegara-digebuki-massa-aksi-22-mei-di-otista?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=Metro_Robb …",non_gempatsunami
5555,"Yang kita sampaikan di sini potensi, belum tentu itu betul. Belum tentu itu terjadi,"" ujar jubir LPSK Rully Novian. https://news.detik.com/berita/d-4587584/mk-bantah-ada-hakim-diancam-lpsk-potensi-belum-tentu-terjadi?utm_term=echoboxauto&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikcom&utm_source=Twitter#Echobox=1560610241 …",non_gempatsunami
5556,"Gempa 5,4 SR Goyang Bengkulu, Tak Timbulkan Tsunami  http://news.liputan6.com/read/2550455/gempa-54-sr-goyang-bengkulu-tak-timbulkan-tsunami … pic.twitter.com/f9cSP4DrJW",gempatsunami
5557,"VIRAL   Mulan Jameela dan kedua anaknya, datang jenguk Ahmad Dhani di penjara Cipinang. http://bit.ly/31yIkQU",non_gempatsunami
5558,Rossa mengaku sudah menyiapkan warisan untuk putra semata wayangnya. http://dlvr.it/R6hbVY,non_gempatsunami
5559,Pemerintah DIY akan melakukan pengawasan khusus pada sejumlah obyek wisata yang jalurnnya dinilai paling rawan kecelakaan lalu lintas saat Lebaran. http://bit.ly/2YZJNxT,non_gempatsunami
5560,Rest Area Losarang Bisa Jadi Pilihan Pemudik untuk Beristirahat https://ramadan.tempo.co/read/1210826/rest-area-losarang-bisa-jadi-pilihan-pemudik-untuk-beristirahat?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …,non_gempatsunami
5561,"#Gempa Mag:5.1, 12-Feb-19 15:01:23 WIB, Lok:4.82 LU,126.37 BT (94 km BaratLaut KEP-TALAUD-SULUT), Kedalaman:69 Km, tidak berpotensi tsunami #BMKG",gempatsunami
5562,TNI Kirim Pasukan Kesehatan ke Palu Bantu Penanganan Gempa-Tsunami  http://detik.id/VXvICC  via @detik_foto pic.twitter.com/oq5QZaegno,gempatsunami
5563,"Gempa 6,4 SR di Aceh Tak Berpotensi Tsunami  http://kom.ps/ABvg2I",gempatsunami
5564,"#Gempa Mag:5.0, 05-Mei-19 22:16:22 WIB, Lok:7.00 LS,129.95 BT (185 km BaratLaut MALUKUTENGGARABRT), Kedalaman:179 Km, tidak berpotensi tsunami #BMKG",gempatsunami
5565,Densus Dalami Komunikasi Bomber Kartasura dengan Sel Tidur Teroris http://bit.ly/2K5rxj8,non_gempatsunami
5566,Menteri PUPR Basuki Hadimuljono mengaku siap membuat pita kejut atau pita anti ngantuk di ruas tol Cikopo-Palimanan (Cipali). Begini persiapannya: #PUPR   via @detikfinance https://finance.detik.com/infrastruktur/d-4589150/pupr-tunggu-rekomendasi-polisi-pasang-pita-anti-ngantuk-di-cipali?utm_content=detikfinance&utm_term=echobox&utm_medium=oa&utm_campaign=detikcomsocmed&utm_source=Twitter#Echobox=1560761918 …,non_gempatsunami
5567,"#Gempa Mag:5.2, 12-Apr-19 22:03:14 WIB, Lok:6.07 LS,129.17 BT (277 km TimurLaut MALUKUBRTDAYA), Kedalaman:250 Km, tidak berpotensi tsunami #BMKG",gempatsunami
5568,"Beyonce merupakan gambaran perempuan renaisans: musisi, pebisnis ulung, feminis, merek dagang bernilai tinggi, dan, tak ketinggalan, seorang ibu. Ia mewakili nilai-nilai artistik, aktivisme, sekaligus pengabdian.   https://tirto.id/dm1H  pic.twitter.com/N8Y0fx0wP8",non_gempatsunami
5569,"#Gempa Mag:5.0, 23-Dec-18 21:03:56 WIB, Lok:0.45 LS,99.68 BT (42 km BaratDaya PADANGPARIAMAN-SUMBAR), Kedlmn:117 Km, tdk berpotensi tsunami #BMKG pic.twitter.com/UUoIPp30jS",gempatsunami
5570,BMKG mengaku kekurangan 695 alat pendeteksi gempa dan tsunami. Bagaimana tindaklanjutnya?   https://news.detik.com/berita/d-3842996/bmkg-kekurangan-695-alat-deteksi-dini-gempa-dan-tsunami?utm_medium=oa&utm_campaign=detikcomsocmed&utm_source=twitter&utm_content=detikcom …,gempatsunami
5571,"#Gempa Mag:5.3, 23-Mar-19 15:02:16 WIB, Lok:4.56 LS,102.41 BT (56 km BaratDaya SELUMA-BENGKULU), Kedalaman:18 Km, tidak berpotensi tsunami #BMKG",gempatsunami
5572,"Gempa 5,5 SR Guncang Kepulauan Aru Maluku, Tak Berpotensi Tsunami  http://detik.id/6ezTKh  pic.twitter.com/8S718ZO8Xw",gempatsunami
5573,"Gempa 5,4 SR di Kepulauan Talaud Sulut, Tak Berpotensi Tsunami  http://detik.id/VEhk7t  pic.twitter.com/cbhs0JvnDq",gempatsunami
5574,Kapal berbendera Vietnam acap melampaui batas ZEE karena dalih duplicated area. https://bisnis.tempo.co/read/1212748/kapal-pencuri-ikan-di-indonesia-banyak-berasal-dari-vietnam-apa-sebabnya?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=Bisnis_Rhm …,non_gempatsunami
5575,Sampah bola golf menumpuk di dasar Samudera Pasifik di Stillwater Cove yang berdekatan dengan lapangan golf Pebble Beach Golf Links. http://bit.ly/2XGDZck,non_gempatsunami
5576,"Usai Diguncang Gempa 6.8 SR, Tsunami Kecil Terjadi di Jepang  http://de.tk/VxAJoc",gempatsunami
5577,"#Gempa Mag:5.4, 26-Jan-18 17:43:46 WIB, Lok:1.12 LS,126.85 BT (106 km BaratLaut HALMAHERASELATAN-MALUT), Kedlmn:10 Km, tdk berpotensi tsunami #BMKG pic.twitter.com/ZvOmU1AwIr",gempatsunami
5578,Terminal Anyar Bandara Syamsudin Noor Banjarmasin Akan Tampung 7 Juta Penumpang https://bisnis.tempo.co/read/1212864/terminal-anyar-bandara-syamsudin-noor-banjarmasin-akan-tampung-7-juta-penumpang?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …,non_gempatsunami
5579,"Gempa bumi berkekuatan magnitudo 5,1 terjadi di Sabang, Aceh. Gempa itu tidak berpotensi tsunami. #Gempa #Aceh https://news.detik.com/berita/d-4505791/gempa-m-51-terjadi-di-sabang-aceh?utm_content=detikcom&utm_term=echobox&utm_medium=oa&utm_campaign=detikcomsocmed&utm_source=Twitter#Echobox=1554955860 …",gempatsunami
5580,"#Gempa Mag:5.5, 06-Jun-19 03:41:51 WIB, Lok:6.32 LU,124.21 BT (333 km BaratLaut TAHUNA-KEP.SANGIHE-SULUT), Kedalaman:423 Km, tidak berpotensi tsunami #BMKG",gempatsunami
5581,Lebih Berarti bersama BTPN Sinaya https://bisnis.tempo.co/read/1208693/lebih-berarti-bersama-btpn-sinaya?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …,non_gempatsunami
5582,"Gempa 8,2 Magnitudo Guncang Alaska, Berpotensi Tsunami  http://dlvr.it/QCNLZ0",gempatsunami
5583,"Pembatasan Angkutan Barang Diperpanjang, Pengusaha Truk Merugi https://bisnis.tempo.co/read/1213612/pembatasan-angkutan-barang-diperpanjang-pengusaha-truk-merugi?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …",non_gempatsunami
5584,KPK Telusuri Aset Sjamsul Nursalim Hingga ke Luar Negeri http://bit.ly/2wPUGGa,non_gempatsunami
5585,"Tren Angkutan Lebaran 2019, Menhub: Penumpang Kereta Api Naik Jadi 1,8 Juta https://bisnis.tempo.co/read/1212247/tren-angkutan-lebaran-2019-menhub-penumpang-kereta-api-naik-jadi-18-juta?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …",non_gempatsunami
5586,Anda tertinggal informasi terkini soal penanganan bencana di Palu dan sekitarnya? Berikut rekap peristiwa penting seputar gempa dan tsunami di Sulteng  http://dlvr.it/QmDN2j,gempatsunami
5587,Rapat DPR dengan pemerintah yang juga dihadiri Menteri Keuangan Sri Mulyani soal BPJS Kesehatan berjalan alot hingga Senin malam. http://bit.ly/2HFZYKN,non_gempatsunami
5588,Peringatan dini cuaca wilayah Kalimantan Barat [01 Juni 2019] #BMKG Selengkapnya klik tautan berikut http://www.bmkg.go.id/peringatan-dini/?p=cf1920190601 …,non_gempatsunami
5589,Gempa Bumi Terkini > 5.0 SR  Waktu : 31-08-2018 09:37:15 WIB Lokasi : 23 km BaratLaut MATARAM-NTB Magnitudo : 5.1 SR Kedalaman : 10 Km Potensi : tidak berpotensi TSUNAMI Koordinat : 8.37° LS - 116.06° BT Info :  http://inatews.bmkg.go.id/new/latest_eq.php … Sumber :  http://www.bmkg.go.id  pic.twitter.com/PDb5uEzA6t,gempatsunami
5590,"4. Kurang minum air  Kekurangan air juga jadi faktor utama yang tak bisa ditinggalkan. Ketika kulit kehilangan kelembapannya, otomatis tampilan kulit akan tampak kusam. Cara mengatasinya? Minum, minum, minum~ #kumparanWOMAN  http://bit.ly/2Rgcdkj  pic.twitter.com/y2T9liGX7c",non_gempatsunami
5591,"Toyota Percepat Produksi Mobil Listrik, 2025 Mulai Dijual https://otomotif.tempo.co/read/1212832/toyota-percepat-produksi-mobil-listrik-2025-mulai-dijual?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …",non_gempatsunami
5592,Pemerintah Arab Saudi menjadikan industri militer bagian sentral dari Visi 2030 http://bit.ly/2EDfzZL,non_gempatsunami
5593,"#BreakingNews USGS: Gempa Bumi di Mentawai Berkekuatan 7,9 SR, Waspadai Tsunami  http://de.tk/VDzDy8  pic.twitter.com/QeAEYnp21A",gempatsunami
5594,Aksi demonstran antipemerintah di Hong Kong saat membukakan jalan untuk ambulans viral di media sosial. Aksinya memberikan jalan ini menuai pujian. Bagaimana penampakannya? #Demohongkong   via @20detik https://20.detik.com/detikflash/20190617-190617027/penampakan-massa-demo-di-hong-kong-terbelah-demi-ambulans-lewat-?utm_content=20detik&utm_term=echobox&utm_medium=oa&utm_campaign=detikcomsocmed&utm_source=Twitter#Echobox=1560761273 …,non_gempatsunami
5595,"H-4 Lebaran, Jasa Marga: 559 Ribu Kendaraan Belum Mudik https://bisnis.tempo.co/read/1211719/h-4-lebaran-jasa-marga-559-ribu-kendaraan-belum-mudik?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …",non_gempatsunami
5596,Negara Dengan Ukuran Imperial vs. Metric http://bit.ly/2WGUuZd,non_gempatsunami
5597,Korban Jiwa Gempa dan Tsunami Palu Nyaris 1.000 Orang  https://nasional.tempo.co/read/1131632/korban-jiwa-gempa-dan-tsunami-palu-nyaris-1-000-orang?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=Nasional_Astari …,gempatsunami
5598,Gempa bumi bersifat dangkal akibat aktivitas Sesar Poso. Tidak berpotensi tsunami. #publisherstory https://kumparan.com/paluposo/hingga-minggu-siang-gempa-sudah-6-kali-guncang-poso-1553405630102854829?utm_source=dlvr.it&utm_medium=twitter …,gempatsunami
5599,Mendagri Tjahjo Kumolo melarang adanya kampanye di Sulawesi Tengah pasca bencana gempa bumi sekaligus tsunami. Begini penilaiannya:   https://news.detik.com/berita/d-4237198/larang-kampanye-di-sulteng-mendagri-lagi-berduka-tidak-etis?utm_campaign=detikcomsocmed&utm_medium=oa&utm_source=twitter&utm_content=detikcom …,gempatsunami
5600,"Bantu Korban Tsunami - Gempa Palu, 4 Negara Asing Kirim Pesawat Hercules  http://dlvr.it/QmLh5m",gempatsunami
5601,Ratu Elizabeth II menyampaikan dukacita untuk korban gempa dan tsunami di Sulawesi Tengah (Sulteng). Inggris menggelontorkan bantuan senilai Rp 60 miliar.  http://detik.id/6fnYm8  pic.twitter.com/BjBxqPhcmn,gempatsunami
5602,"Gempa 5,7 SR Tapanuli Tak Berpotensi Tsunami  http://bit.ly/1H5kbUs  pic.twitter.com/v3boGf907M",gempatsunami
5603,Hasil riset Morgan Stanley mencatat bahwa penggunaan (use case) OVO lebih banyak dibanding GoPay. https://kumparan.com/@kumparanbisnis/riset-pengguna-ovo-lebih-banyak-dibanding-gopay-1rGyrBtee90?utm_medium=post&utm_source=Twitter&utm_campaign=int …,non_gempatsunami
5604,VIDEO: Lalin di Kota Garut Padat Polisi Berlakukan Satu Arah http://bit.ly/2MwPPV3,non_gempatsunami
5605,"PUBG Mobile Rayakan 400 Juta Unduhan, Ini Fitur-Fitur Barunya http://bit.ly/2KhWTTP",non_gempatsunami
5606,"Rafael Nadal, yang baru saja menjuarai turnamen akbar tanah liat Prancis Terbuka 2019, bilang tak butuh pemanasan untuk ikuti Wimbledon. http://bit.ly/2IaB2vb",non_gempatsunami
5607,"#Gempa Mag:5.4, 15-Oct-18 23:26:49 WIB, Lok:3.91 LU,95.76 BT (74 km BaratDaya KAB-ACEHBARAT), Kedalaman:25 Km, tidak berpotensi tsunami #BMKG",gempatsunami
5608,KPU Imbau Warga Sulteng yang Kehilangan KTP Saat Gempa-Tsunami Melapor  http://dlvr.it/QlmKzv,gempatsunami
5609,"Gempa bumi Magnitudo 6,1 terjadi di Manokwari Selatan, Papua Barat. Gempa tersebut tak berpotensi menimbulkan tsunami. Ini kata BMKG: #gempa #bmkg https://news.detik.com/read/2018/12/28/101442/4361964/10/gempa-m-61-terjadi-di-manokwari-selatan?utm_content=detikcom&utm_term=echobox&utm_medium=oa&utm_campaign=detikcomsocmed&utm_source=Twitter#Echobox=1545968141 …",gempatsunami
